id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply
hqtZMahy,TRUE,50,resign,white,10+0,bip5,1440,hasan_al-banna,1443,E20,Nimzo-Indian Defense: Ragozin Variation,8
IJ50Mc4n,TRUE,25,mate,white,10+0,hasan_al-banna,1432,kreatonn,1456,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11
Z7wymBsC,TRUE,88,mate,black,10+0,hasan_al-banna,1437,darkclassic,1635,C00,French Defense: Normal Variation,3
GoVvqPqd,TRUE,62,resign,black,10+0,marosv2,1412,hasan_al-banna,1427,B20,Sicilian Defense,2
AmM5xc4C,TRUE,48,mate,black,10+0,amanitacaesarea,1443,hasan_al-banna,1415,B34,Sicilian Defense: Accelerated Dragon,8
1IhaPtg1,TRUE,30,resign,black,10+0,discipleofjesus,1418,hasan_al-banna,1404,C44,King's Knight Opening: Normal Variation,4
ai5MT9vd,TRUE,110,mate,black,10+0,josebas94,1261,hasan_al-banna,1397,D00,Queen's Pawn Game,2
MWlrqKoX,TRUE,60,mate,black,10+0,hasan_al-banna,1406,ignar74,1458,B40,Sicilian Defense: Drazic Variation,6
O3LSjqLN,TRUE,39,mate,white,10+0,karasuki,1349,hasan_al-banna,1419,C46,Four Knights Game: Italian Variation,7
QPrtaCXt,TRUE,63,resign,white,10+0,hasan_al-banna,1412,warusso2017,1305,D20,Queen's Gambit Accepted: Central Variation |  Rubinstein Defense,6
d1B9WunE,TRUE,40,mate,black,10+0,hasan_al-banna,1424,qwf,1356,D20,Queen's Gambit Accepted: Central Variation |  Greco Variation,6
E5cDonjn,TRUE,15,resign,white,10+0,hasan_al-banna,1413,hawkwild,1434,A40,Horwitz Defense,2
nNJzzLn6,TRUE,47,mate,white,10+0,hasan_al-banna,1408,teman02,1184,B07,Pirc Defense: Classical Variation #2,7
piELNv7f,TRUE,44,resign,white,10+0,lulucholista,1500,hasan_al-banna,1414,C20,King's Pawn Game,2
fkCxxxOw,TRUE,86,resign,black,10+0,kayhan34,1343,hasan_al-banna,1406,C00,French Defense #2,2
VGVcxQ0e,TRUE,73,resign,white,10+0,skulll1,1697,linconnu,1592,B00,St. George Defense,2
n983jruV,TRUE,80,mate,black,10+0,skulll1,1693,massaggro,2287,B02,Alekhine Defense: John Tracy Gambit,3
elfEa1pg,TRUE,117,draw,draw,10+0,linconnu,1588,skulll1,1696,A00,Anderssen Opening,1
wYgnrSis,TRUE,41,mate,white,10+0,otek7272,1596,skulll1,1711,C23,Bishop's Opening,3
uRK8k2G7,TRUE,94,mate,black,10+0,skulll1,1721,bchessl,1754,B50,Sicilian Defense,4
zXpCZ0kC,TRUE,63,resign,white,10+0,skulll1,1721,aryrasyid,1857,C40,Latvian Gambit Accepted,5
CF4kOTbS,TRUE,80,outoftime,black,10+0,skulll1,1735,1111112222,1649,C40,King's Pawn Game: McConnell Defense,4
CWJ3iI2E,TRUE,67,draw,draw,10+0,skulll1,1731,society,1879,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
jl43hHmo,TRUE,116,outoftime,black,10+0,kombat_ace,1643,skulll1,1722,C42,Russian Game: Three Knights Game,5
iFhCGwBS,TRUE,130,mate,black,10+0,herecomesdaddy,1228,skulll1,1732,C20,King's Pawn Game: Wayward Queen Attack,3
Se7cwxmA,TRUE,73,resign,white,10+0,skulll1,1716,dominikcubric,1856,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,8
cguKe0JQ,TRUE,93,resign,white,10+0,skulll1,1710,narcad,1712,B95,Sicilian Defense: Najdorf Variation,12
CZ5SVUxo,TRUE,94,outoftime,black,10+0,slavik-1991,1828,skulll1,1694,D10,Slav Defense,4
Wkqzanur,TRUE,33,resign,white,10+0,skulll1,1685,igorilla,1609,B10,Caro-Kann Defense,2
PpUe923V,FALSE,47,mate,white,10+8,ranger440,1472,homersimpson1,1445,D02,Queen's Pawn Game: London System,5
Y4vnnJda,FALSE,23,mate,white,20+5,ranger440,1472,mehdi1368,1500,D02,Queen's Pawn Game: London System,5
0TxHw0WP,FALSE,84,resign,white,15+15,ranger440,1472,amigo92,1218,D00,Queen's Pawn Game: Mason Attack,3
Igw3bRib,FALSE,6,resign,white,180+0,victor946c,1161,ranger440,1472,A41,Old Indian Defense,3
iSLobDeu,TRUE,88,mate,black,20+2,ranger440,1493,ebrahimzare,1315,A80,Dutch Defense,2
9XVsYJiz,FALSE,35,mate,white,20+0,ranger440,1493,sourindu,1500,D00,Queen's Pawn Game: Mason Attack,3
e3WOcIgQ,FALSE,78,mate,black,12+0,akaish,1463,ranger440,1493,B00,Nimzowitsch Defense: Williams Variation,4
P3mhw9cK,FALSE,61,resign,white,12+0,ranger440,1493,akaish,1463,D00,Queen's Pawn Game: Mason Attack,3
V2XsDjnU,FALSE,113,draw,draw,10+0,iv11,1744,ranger440,1482,C20,Bishop's Opening: Boi Variation,4
zaPVi0CK,FALSE,78,mate,black,10+0,ranger440,1482,iv11,1744,D00,Queen's Pawn Game: Mason Attack,3
1wMuon3t,FALSE,31,resign,white,15+8,leifsan,1500,ranger440,1482,A21,English Opening: King's English Variation |  Kramnik-Shirov Counterattack,4
Li3AI0Hb,TRUE,49,mate,white,10+0,ranger440,1477,dickturpin,1189,D00,Queen's Pawn Game: Mason Attack,3
XREC1VRz,TRUE,82,mate,black,10+0,ranger440,1476,cktopshot2,1474,D02,Queen's Pawn Game: London System,5
RWNCUdIT,FALSE,115,outoftime,white,10+0,ranger440,1476,magustingg,1524,D06,Queen's Gambit Refused: Marshall Defense,4
Yp4jLZ93,FALSE,59,mate,white,10+0,academicninja99,1500,eagle77,1170,C21,Center Game #2,3
568925uc,FALSE,82,mate,black,10+0,eagle77,1170,academicninja99,1500,C20,King's Pawn Game: Leonardis Variation,3
TcDLUjFy,TRUE,22,resign,black,15+15,eagle77,1229,marcoajedrez,1160,C23,Bishop's Opening,3
jGgYRoq4,FALSE,49,mate,white,10+0,kanakiou,1219,eagle77,1229,C10,French Defense: Paulsen Variation,5
Rz7Dgmb3,FALSE,45,resign,white,30+0,sreeansh,1659,feanor1122,1500,B21,Sicilian Defense: Smith-Morra Gambit Declined |  Alapin Formation,6
E7zDwYq3,TRUE,10,resign,black,15+10,agmur,1032,octopus1963,1140,B20,King's Pawn Opening: Speers,5
MklwRBae,TRUE,88,mate,black,30+0,agmur,1037,francis173,1669,B20,Sicilian Defense,2
bVPtH47G,TRUE,33,mate,white,10+0,diananavid,1147,agmur,1121,B00,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation,5
Lyz9uL2s,TRUE,69,mate,white,10+0,antonio45,1209,agmur,1261,C42,Petrov's Defense,4
EcGpAnob,FALSE,84,mate,black,10+0,loren314,1500,outrageouscheese,1311,A20,English Opening: King's English Variation,2
EeOecKpM,TRUE,70,mate,black,10+0,outrageouscheese,1500,markoo_1234567,1473,C25,Vienna Game: Paulsen Variation,5
LYlxdEty,TRUE,74,resign,white,8+0,thelordoftheboard,2352,aswer,2366,C40,Latvian Gambit Accepted |  Main Line,7
uNfygRgx,TRUE,161,mate,white,8+0,aswer,2351,thelordoftheboard,2363,B50,Sicilian Defense: Delayed Alapin,5
AHnTrwKv,TRUE,62,mate,black,10+5,rockfordguilford,1500,czteacherman,1758,B03,Alekhine Defense: Four Pawns Attack,9
rRhP1XDg,TRUE,39,resign,white,15+5,czteacherman,1724,dmziryanov,1605,B22,Sicilian Defense: Alapin Variation,3
IfwmhlVo,TRUE,91,resign,white,15+15,kekscrafter,1364,the_stuperman,1327,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8
ZqvDBtGV,FALSE,53,mate,white,30+0,the_stuperman,1327,olrickwalt,1355,C44,Ponziani Opening: Jaenisch Counterattack,6
w8V2kDel,TRUE,35,resign,white,10+0,marcelotjr,1367,the_stuperman,1343,B07,Pirc Defense #2,5
dMRGjQXu,TRUE,52,resign,black,10+0,the_stuperman,1361,joshcholfc,1370,C41,Philidor Defense #3,5
wLczR2Im,TRUE,66,resign,black,10+0,sandbox992,1327,the_stuperman,1343,C50,Giuoco Piano,6
3IGubBMZ,TRUE,111,mate,white,10+0,a_p_t_e_m_u_u,1347,akimbohorst,1186,C46,Four Knights Game: Italian Variation,7
a3IM5ZlR,TRUE,27,mate,white,10+0,a_p_t_e_m_u_u,1334,personalidad,1400,C00,French Defense: Knight Variation,3
C78mg5wI,TRUE,19,resign,black,10+0,vkmansftw,1348,a_p_t_e_m_u_u,1322,C34,King's Gambit Accepted |  Schallopp Defense,6
qAjnQuMs,TRUE,27,resign,black,10+0,a_p_t_e_m_u_u,1329,inna457,1466,B20,Sicilian Defense: Bowdler Attack,3
rqcPeu3M,TRUE,25,mate,white,10+0,a_p_t_e_m_u_u,1295,alexanderar1977,1821,C44,King's Knight Opening: Normal Variation,4
OeIyJzKT,TRUE,102,resign,black,10+0,vkmansftw,1329,a_p_t_e_m_u_u,1282,D07,Queen's Gambit Refused: Chigorin Defense |  Janowski Variation,7
5JlKibRN,TRUE,60,mate,black,10+0,a_p_t_e_m_u_u,1285,widja,1598,C27,Vienna Game,3
SUWEHMFw,TRUE,62,mate,black,10+0,chetelozuro,1099,a_p_t_e_m_u_u,1279,D00,Queen's Pawn Game: Chigorin Variation,3
doUy4nEv,TRUE,130,draw,draw,10+0,a_p_t_e_m_u_u,1275,alex_11_0,1398,B10,Caro-Kann Defense #2,3
EsroTMo9,TRUE,61,mate,white,10+0,just_basics,1350,a_p_t_e_m_u_u,1285,D07,Queen's Gambit Refused: Chigorin Defense |  Janowski Variation,7
QD32OPEC,TRUE,63,mate,white,10+0,daniamurashov,1383,a_p_t_e_m_u_u,1286,C46,Four Knights Game: Italian Variation,7
6M0gH6Hy,TRUE,50,mate,black,10+0,a_p_t_e_m_u_u,1297,pjjjzz,1313,C50,Italian Game,5
mQmeRjep,TRUE,26,mate,black,10+0,martan1208,1273,a_p_t_e_m_u_u,1286,C50,Italian Game: Giuoco Pianissimo |  Normal,8
BTWBBxuj,TRUE,33,mate,white,10+0,a_p_t_e_m_u_u,1282,marinovanec,1018,C42,Russian Game: Three Knights Game,5
zZK6BQrf,TRUE,17,mate,white,10+0,bulletlover,1231,a_p_t_e_m_u_u,1295,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11
8iCBDNOc,TRUE,32,resign,black,10+0,a_p_t_e_m_u_u,1306,antitexnik,1298,C50,Four Knights Game: Italian Variation,8
bHXgtlis,TRUE,92,outoftime,black,10+0,golho,1195,a_p_t_e_m_u_u,1298,A00,Van't Kruijs Opening,1
9SLJdD3l,TRUE,47,mate,white,10+0,diliprake,1383,a_p_t_e_m_u_u,1307,C40,Elephant Gambit,4
jPu5u90q,TRUE,25,resign,white,10+0,a_p_t_e_m_u_u,1296,aleffblendon,1284,B23,Sicilian Defense: Closed Variation,3
G2fnVSUC,TRUE,71,mate,white,10+0,ivan_franko,1600,a_p_t_e_m_u_u,1300,C22,Center Game: Normal Variation,6
4bLQaDKI,TRUE,57,mate,white,10+0,a_p_t_e_m_u_u,1282,ariankiamahdi,1492,C41,Philidor Defense #2,4
LlI2vr6r,TRUE,43,draw,draw,10+0,blazingheart,1386,a_p_t_e_m_u_u,1279,A00,Hungarian Opening,1
cjByhYWB,TRUE,17,mate,white,10+0,a_p_t_e_m_u_u,1264,cserpesgabo,1367,C50,Giuoco Piano,6
yDCk0Hme,TRUE,51,mate,white,10+0,markendofday,1393,a_p_t_e_m_u_u,1272,D01,Queen's Pawn Game: Chigorin Variation,4
anEY5qcn,TRUE,24,mate,black,10+0,a_p_t_e_m_u_u,1278,aloneshadow,1474,C41,Philidor Defense #2,4
9GZqUmia,TRUE,39,resign,white,10+0,a_p_t_e_m_u_u,1267,anakajaib,1370,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
miq10elf,TRUE,49,mate,white,10+0,widja,1349,a_p_t_e_m_u_u,1276,C20,King's Pawn Game: Leonardis Variation,3
k5CReXU0,TRUE,40,mate,black,10+0,a_p_t_e_m_u_u,1285,anastasia_333,1383,C00,French Defense: Knight Variation,3
DFO2Wi3d,TRUE,95,mate,white,10+0,gezim,1526,a_p_t_e_m_u_u,1290,A00,Hungarian Opening,1
7OIE2FIL,TRUE,45,mate,white,10+0,warsom1,1460,a_p_t_e_m_u_u,1296,D00,Blackmar-Diemer Gambit: Pietrowsky Defense,10
rJF6eWZC,TRUE,64,mate,black,10+0,a_p_t_e_m_u_u,1299,khatir,1647,B20,Sicilian Defense: Bowdler Attack,3
31al8a4v,TRUE,51,resign,white,10+0,a_p_t_e_m_u_u,1279,chippy2,1625,C46,Four Knights Game: Italian Variation,7
asbo6bfa,TRUE,43,mate,white,5+5,hammerfinger,1455,lfc_08_isaiah,1272,B32,Sicilian Defense: Loewenthal Variation,8
yf1Ttra7,TRUE,29,resign,white,5+5,lfc_08_isaiah,1253,hammerfinger,1472,B01,Scandinavian Defense: Main Line,6
pkBkh6Yw,TRUE,23,resign,black,15+5,lfc_08_isaiah,1258,acadakic,1481,D02,Queen's Pawn Game: Chigorin Variation,4
xbYgalU8,TRUE,53,mate,white,8+0,leonidas86,1500,hsnakc,1509,C26,Vienna Game: Stanley Variation,5
L768PLLv,TRUE,25,mate,white,10+0,nik99,2165,roman_kauttpshbtku,1973,B32,Sicilian Defense: Franco-Sicilian Variation,6
1uRmJzvQ,TRUE,78,resign,black,10+0,nik99,2179,stalker56,2115,A00,Hungarian Opening,1
XJkXGWAC,TRUE,52,outoftime,black,10+0,salah9,1857,nik99,2176,A56,Benoni Defense,4
MJLo7FmN,TRUE,83,resign,white,10+0,nik99,2173,elrazo,1831,C23,Bishop's Opening,3
y2lOPYBP,TRUE,41,draw,draw,10+0,nik99,2177,ahmd11,2051,C02,French Defense: Advance Variation |  Paulsen Attack,9
r6fCkxwG,TRUE,101,resign,white,10+0,decheni,2156,nik99,2181,B28,Sicilian Defense: O'Kelly Variation |  Yerevan System,5
uc7VTT6S,TRUE,37,mate,white,10+0,nik99,2175,stefanogio,1983,B84,Sicilian Defense: Najdorf Variation |  Scheveningen Variation,14
XKjHSSBq,TRUE,106,resign,black,10+0,fungi,1856,nik99,2171,C00,French Defense: La Bourdonnais Variation,3
By6ay40V,TRUE,56,mate,black,10+0,elnmay587,2030,nik99,2164,B20,Sicilian Defense: Staunton-Cochrane Variation,3
4zWFJ8FI,TRUE,124,resign,black,10+0,nik99,2179,retsamdnargeht,2090,A40,Horwitz Defense,2
iq1M2yO3,TRUE,32,resign,black,10+0,bilbobaggins999,1450,bigsukay,1390,C46,Three Knights Opening,5
ezV1vSsK,TRUE,67,resign,white,10+0,krestovsky,1507,bilbobaggins999,1497,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
MhOBkieX,TRUE,42,mate,black,10+0,kojetin,1511,bilbobaggins999,1490,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8
tm3ohLGT,TRUE,78,mate,black,10+0,leonardomantesso,1402,bilbobaggins999,1465,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
qo4T1UoD,TRUE,100,resign,black,10+0,bilbobaggins999,1492,studentpertama01,1560,B07,Pirc Defense #4,2
Igk7WOwK,TRUE,64,resign,white,10+0,marsal1958,1558,bilbobaggins999,1526,C23,Bishop's Opening,3
ufhKLHSm,TRUE,53,mate,white,10+0,bilbobaggins999,1491,woodytobiasjr,1438,C46,Three Knights Opening,5
eXoTncPb,TRUE,71,resign,white,10+0,bilbobaggins999,1447,hafidz,1439,B07,Pirc Defense #4,2
Bgug5paA,TRUE,41,resign,white,10+0,aliagha18,1455,bilbobaggins999,1506,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
nzNa2D1M,TRUE,77,resign,white,10+0,astana001,1570,bilbobaggins999,1565,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8
d9gl523x,FALSE,7,mate,white,7+2,razzzzy,1238,king-_-micah,1500,C23,Bishop's Opening,3
MKdZBR5k,FALSE,7,mate,white,7+2,king-_-micah,1500,razzzzy,1238,C23,Bishop's Opening,3
RRqJLTGb,FALSE,4,mate,black,7+2,king-_-micah,1500,razzzzy,1238,A02,Bird Opening,1
1gCJOp33,FALSE,18,mate,black,7+2,king-_-micah,1500,razzzzy,1238,B20,Sicilian Defense: Bowdler Attack,3
kdYuD0G9,FALSE,23,mate,white,15+5,erzar,1443,king-_-micah,1500,C44,Scotch Game,5
MU4MHjkY,FALSE,12,resign,black,10+5,king-_-micah,1500,hick4u1219,1626,C23,Bishop's Opening,3
kDcbjr24,TRUE,60,resign,black,10+0,butterlandz,1319,chiesu,1214,C40,King's Pawn Game: Damiano Defense,4
aO4uRr9N,TRUE,54,resign,black,10+0,dohiblundered,1278,butterlandz,1308,A10,English Opening: Anglo-Dutch Defense,2
ysVHi4RP,TRUE,28,mate,black,10+0,butterlandz,1317,impossible787,1401,C45,Scotch Game,7
h7fyq9Tw,TRUE,32,resign,white,10+0,jiggeo,1258,butterlandz,1331,B20,Sicilian Defense,2
Qw7GEdQi,TRUE,65,mate,white,10+0,butterlandz,1320,zenit57,1291,C40,King's Pawn Game: McConnell Defense,4
Im2GL23i,TRUE,33,resign,black,10+0,butterlandz,1331,iwannabelikemike,1347,B32,Sicilian Defense: Godiva Variation,8
PSRAA6C5,TRUE,104,resign,black,10+0,butterlandz,1340,luandson,1433,D00,Queen's Pawn Game,2
Q8jYySDR,TRUE,127,draw,draw,10+0,lencinas,1134,butterlandz,1346,B20,Sicilian Defense,2
dt2JpJ1C,TRUE,73,resign,white,10+0,butterlandz,1336,armandobovi,1292,A40,Modern Defense,2
Kxyc5yvw,TRUE,106,resign,black,10+0,revanchess,1515,butterlandz,1319,B23,Sicilian Defense: Closed Variation,3
PA83ENkg,TRUE,40,mate,black,10+0,ivanpgf,1295,butterlandz,1308,B02,Alekhine Defense: Two Pawn Attack,5
aLqvcnZJ,TRUE,45,resign,white,10+0,butterlandz,1295,hannon,1321,A40,Englund Gambit,2
Iz4xW7AG,TRUE,117,mate,white,10+0,butterlandz,1278,ki_f,1463,D02,Queen's Pawn Game: Zukertort Variation,3
0EB4ZsVe,TRUE,123,mate,white,10+0,gm094,1363,butterlandz,1287,A45,Indian Game,2
zxKjUg2A,TRUE,45,resign,white,10+0,butterlandz,1275,bice,1287,C44,King's Knight Opening: Normal Variation,4
cMtXfpHs,TRUE,89,mate,white,10+0,furliss,1201,butterlandz,1290,B70,Sicilian Defense: Dragon Variation,10
GUKDFLE6,TRUE,73,resign,white,9+10,filanif,1214,joe-brown,925,C02,French Defense: Advance Variation #3,5
7BnPJnXy,TRUE,105,mate,white,15+15,acrossimpact,966,joe-brown,937,B01,Scandinavian Defense,2
ilL0VH7M,TRUE,8,resign,black,15+15,joe-brown,951,acrossimpact,955,C00,French Defense: Normal Variation,3
YwaFfXra,TRUE,61,mate,white,10+0,ragnarlothbrook_spb,784,joe-brown,970,C40,King's Knight Opening,3
1nZFIHZq,TRUE,101,mate,white,15+15,ragnarukh,1161,joe-brown,958,B01,Scandinavian Defense: Modern Variation #2,4
h37U85CH,TRUE,96,mate,black,10+5,joe-brown,972,denisovartemii,985,C50,Italian Game: Rousseau Gambit,6
PmjIwKrp,FALSE,79,mate,white,15+0,nargues,1148,joe-brown,972,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
Nmt3XvSV,FALSE,16,resign,black,15+15,joe-brown,972,raaghhu,1301,C20,Portuguese Opening,3
RBqiGMSK,TRUE,13,resign,white,10+0,jygyjyg,1181,joe-brown,978,A10,English Opening: Anglo-Scandinavian Defense,2
7tIm0A7j,TRUE,21,resign,white,15+15,joe-brown,958,s661693,1008,C20,King's Pawn Game: Leonardis Variation,3
oCmhB9PO,TRUE,28,draw,draw,15+15,s661693,1015,joe-brown,956,B20,Sicilian Defense: Bowdler Attack,3
ZbFjrMhg,TRUE,46,mate,black,15+15,joe-brown,972,thonynho,954,C20,King's Pawn Game: Alapin Opening,3
tmndYR0h,TRUE,110,mate,black,10+0,joe-brown,983,the-daniel,1090,A40,Englund Gambit,2
3qG1YI0g,TRUE,105,resign,white,10+0,joe-brown,964,houstoncity0619,1029,D00,Queen's Pawn Game: Chigorin Variation,3
o3cTujQ0,TRUE,66,mate,black,10+0,paoloemme,1058,joe-brown,943,D00,Queen's Pawn Game: Mason Attack,3
4Oie3kEE,TRUE,47,mate,white,10+0,mata1234,808,joe-brown,973,A00,Van't Kruijs Opening,1
JmbcQir8,TRUE,11,resign,white,10+0,the-daniel,1095,joe-brown,986,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
jcdcODHY,TRUE,62,resign,black,10+0,joe-brown,999,petricx,1092,A00,Hungarian Opening,1
9OBJpgc0,TRUE,13,resign,white,10+0,uygarbaba,912,joe-brown,1024,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
StHKLsMT,TRUE,132,mate,black,15+0,joe-brown,1032,queops,1274,B13,Caro-Kann Defense: Exchange Variation,5
ND8raXcH,TRUE,112,mate,black,10+0,lassureur,1199,joe-brown,1002,D20,Queen's Gambit Accepted: Accelerated Mannheim Variation,5
6MhNGEoR,TRUE,20,mate,black,10+0,joe-brown,1029,msp1964,914,A00,Hungarian Opening,1
lILJcEQS,TRUE,128,mate,black,10+0,joe-brown,1048,omarscharf,1077,A40,Queen's Pawn,1
r6ujn7ya,TRUE,33,resign,white,10+0,albertocuevasalcocer,1082,joe-brown,1070,B01,Scandinavian Defense,2
Hl20qJlw,TRUE,141,outoftime,white,10+0,joe-brown,1044,juan_du,1080,A04,Zukertort Opening: Dutch Variation,2
QJryEHgD,TRUE,30,resign,white,10+0,juan_du,1070,joe-brown,1069,B01,Scandinavian Defense,2
EpAoitDC,FALSE,107,mate,white,180+180,nibyja,1206,joe-brown,1069,C40,King's Knight Opening,3
8HIFZl7o,TRUE,48,resign,black,15+15,joe-brown,1099,antman724,1052,B01,Scandinavian Defense: Gubinsky-Melts Defense,6
ait5yWPY,TRUE,6,resign,black,15+15,antman724,1062,joe-brown,1071,D00,Queen's Pawn Game: Veresov Attack |  Alburt Defense,4
KrBVuMIG,TRUE,19,resign,white,15+15,joe-brown,1038,antman724,1074,B01,Scandinavian Defense: Gubinsky-Melts Defense,6
21CMgti8,TRUE,53,resign,white,15+15,romaha88,1266,joe-brown,1053,A04,Zukertort Opening: Queenside Fianchetto Variation,2
PYElsVY6,TRUE,63,resign,black,30+0,joe-brown,1099,febozn,1326,D00,Queen's Pawn Game: Mason Attack,3
eYAIfWYI,TRUE,42,resign,black,10+15,joe-brown,1141,schuuuusti,1168,B00,Caro-Kann Defense: Hillbilly Attack,3
KFAzolT4,TRUE,44,draw,draw,8+7,robertoautista,954,joe-brown,1166,A04,Zukertort Opening: Queenside Fianchetto Variation,2
IATXh7nG,TRUE,21,draw,draw,8+7,joe-brown,1196,robertoautista,946,B00,Owen Defense,2
8rqMDd3n,TRUE,37,draw,draw,8+7,robertoautista,937,joe-brown,1233,A06,Reti Opening,2
DhoJhml8,FALSE,39,resign,white,5+5,ahras,1638,vlusslus,940,C02,French Defense: Advance Variation |  Nimzowitsch System,7
Wj4EAbMt,TRUE,105,resign,white,10+0,crax_is_bax,1649,b247,1672,D02,Queen's Pawn Game: Zukertort Variation,3
mBi2flX3,TRUE,80,resign,black,10+0,crameshnayak,1676,crax_is_bax,1637,C23,Bishop's Opening,3
TgXDZj8n,TRUE,39,resign,white,10+0,melihmetin,1711,crax_is_bax,1645,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
XUKVLrLb,TRUE,90,resign,black,10+0,crax_is_bax,1655,melihmetin,1668,B30,Sicilian Defense: Old Sicilian,4
f3cm6aZv,TRUE,41,resign,black,10+0,crax_is_bax,1666,gdf1981,1647,C40,Elephant Gambit,4
nnanAIUX,TRUE,69,resign,black,10+0,sardinaso,1645,crax_is_bax,1655,C50,Italian Game,5
9Fx1szqR,TRUE,21,resign,black,10+0,hephestus,1591,crax_is_bax,1647,A04,Zukertort Opening: Black Mustang Defense,2
XhHYBZ6D,TRUE,103,mate,white,10+0,crax_is_bax,1648,camiveg,1672,C46,Three Knights Opening,5
RWBel9c3,TRUE,79,resign,white,10+0,coco2000,1595,crax_is_bax,1660,D31,Queen's Gambit Declined: Alapin Variation,6
YPjUwF4i,TRUE,31,resign,white,10+0,valentyn16397,1671,crax_is_bax,1671,C30,King's Gambit,3
QGwqx8e6,TRUE,25,resign,white,10+0,crax_is_bax,1660,julesjoffrin18,1665,C46,Three Knights Opening,5
skAOmExJ,TRUE,31,mate,white,10+0,kuanxxx,1682,crax_is_bax,1670,D06,Queen's Gambit,3
X6AOrl95,TRUE,140,resign,black,10+0,crax_is_bax,1683,niagrad,1621,B46,Sicilian Defense: Paulsen Variation,10
Ejr8Xy15,TRUE,148,mate,black,10+0,crax_is_bax,1693,superevans,1693,B30,Sicilian Defense: Old Sicilian,4
5ru5Qj7y,TRUE,87,mate,white,10+0,on_wave,1730,crax_is_bax,1703,C55,Italian Game: Anti-Fried Liver Defense,6
0V0zNPjX,TRUE,41,resign,white,10+0,chessnickname,1799,crax_is_bax,1711,D06,Queen's Gambit,3
JvZNmKR4,FALSE,80,mate,black,10+0,khaled1992,1143,crax_is_bax,1711,C44,Ponziani Opening,5
EGfkQNeq,TRUE,90,resign,black,10+0,tepa_1996,1686,crax_is_bax,1701,C62,Ruy Lopez: Steinitz Defense,6
p0TYZquk,TRUE,47,resign,black,10+0,crax_is_bax,1711,jarquincastillo,1724,C46,Three Knights Opening: Winawer Defense,6
Rr6Y9C0b,TRUE,97,mate,white,10+0,crax_is_bax,1701,mohamad_mohseniiii,1680,C00,French Defense: Knight Variation,3
Dmbhp6wM,TRUE,101,resign,white,10+0,wilce,1964,crax_is_bax,1705,C23,Bishop's Opening,3
2Wuw6z0U,TRUE,108,mate,black,10+0,crax_is_bax,1720,prabhatkumar,1566,C40,King's Pawn Game: McConnell Defense,4
Y6vOkF3K,TRUE,132,resign,black,10+0,crax_is_bax,1728,felipenestor01,1798,C42,Russian Game: Three Knights Game,5
pu2kiqUK,TRUE,94,mate,black,10+0,rubensin,1755,crax_is_bax,1717,C50,Italian Game,5
RHF6Y4lC,TRUE,43,resign,white,10+0,crax_is_bax,1704,blackline85,1775,C48,Four Knights Game: Spanish Variation,7
Mmfy6483,TRUE,61,resign,white,10+0,quadrupede,1772,crax_is_bax,1713,C55,Italian Game: Anti-Fried Liver Defense,6
0mvqJAMu,TRUE,41,resign,white,10+0,crax_is_bax,1699,my_name_is_atma,1800,C48,Four Knights Game: Spanish Variation,7
Q4UwwEtw,TRUE,64,resign,black,10+0,philbsd,1610,crax_is_bax,1691,C60,Ruy Lopez,5
35of39ca,TRUE,61,mate,white,10+0,crax_is_bax,1679,omaraljohni,1730,B40,Sicilian Defense: French Variation,4
nBuLhlwb,TRUE,58,resign,black,10+0,pedja1367,1576,crax_is_bax,1671,C20,King's Pawn Game: Leonardis Variation,3
